"team_name","franchise_id","player_game_count","attempts","hits_allowed","hurries_allowed","pass_snaps","pbe","pressures_allowed","sacks_allowed","year","week"
"GB",12,16,568,10,69,568,91.5,88,9,"2020",17
"CLV",8,16,548,14,59,548,90.8,87,14,"2020",17
"ARZ",1,16,648,10,96,648,90.3,116,10,"2020",17
"PIT",25,16,676,32,91,676,89.6,132,9,"2020",17
"KC",16,16,695,30,104,695,88.9,144,10,"2020",17
"LA",26,16,637,36,79,637,88.8,129,14,"2020",17
"TB",30,16,651,47,79,651,88.3,139,13,"2020",17
"IND",14,16,573,24,88,573,88.1,124,12,"2020",17
"NO",20,16,571,27,81,571,87.9,123,15,"2020",17
"CAR",5,16,620,17,98,620,87.7,134,19,"2020",17
"DET",11,16,637,24,93,637,87.5,138,21,"2020",17
"DEN",10,16,612,27,109,612,87.4,145,9,"2020",17
"MIA",17,16,625,26,98,625,87,143,19,"2020",17
"SEA",29,16,665,22,119,665,86.8,158,17,"2020",17
"TEN",31,16,531,41,73,531,86.8,127,13,"2020",17
"CHI",6,16,671,25,112,671,86.8,157,20,"2020",17
"LV",23,16,602,23,118,602,86.6,151,10,"2020",17
"NE",19,16,500,12,77,500,86.5,112,23,"2020",17
"BUF",4,16,652,22,134,652,86,169,13,"2020",17
"JAX",15,16,686,22,124,686,86,169,23,"2020",17
"WAS",32,16,669,36,98,669,85.9,161,27,"2020",17
"ATL",2,16,685,45,111,685,85.7,176,20,"2020",17
"BLT",3,16,487,13,92,487,85.7,122,17,"2020",17
"SF",28,16,616,46,94,616,85.4,160,20,"2020",17
"HST",13,16,656,16,136,656,85.2,173,21,"2020",17
"DAL",9,16,711,23,133,711,85.1,184,28,"2020",17
"CIN",7,16,651,45,113,651,84.3,181,23,"2020",17
"LAC",27,16,685,42,142,685,84.1,201,17,"2020",17
"PHI",24,16,710,34,128,710,83.1,201,39,"2020",17
"MIN",18,16,569,41,104,569,82.9,170,25,"2020",17
"NYG",21,16,592,28,141,592,81.3,195,26,"2020",17
"NYJ",22,16,570,33,152,570,79.2,211,26,"2020",17
"ARZ",1,1,36,1,1,36,97.2,2,0,"2021",1
"SF",28,1,27,0,2,27,96.3,2,0,"2021",1
"PHI",24,1,38,0,5,38,93.4,5,0,"2021",1
"LAC",27,1,49,1,2,49,92.9,5,2,"2021",1
"PIT",25,1,35,2,3,35,90,6,1,"2021",1
"TB",30,1,50,0,10,50,90,10,0,"2021",1
"DAL",9,1,62,2,11,62,89.5,13,0,"2021",1
"CIN",7,1,31,1,2,31,88.7,5,2,"2021",1
"MIN",18,1,52,2,6,52,88.5,10,2,"2021",1
"JAX",15,1,52,1,12,52,87.5,13,0,"2021",1
"LA",26,1,27,1,4,27,87,6,1,"2021",1
"NYG",21,1,42,1,8,42,86.9,10,1,"2021",1
"HST",13,1,37,2,8,37,86.5,10,0,"2021",1
"LV",23,1,59,4,8,59,86.4,14,2,"2021",1
"MIA",17,1,29,1,7,29,86.2,8,0,"2021",1
"CLV",8,1,32,1,4,32,85.9,7,2,"2021",1
"GB",12,1,37,3,6,37,85.1,10,1,"2021",1
"SEA",29,1,28,3,4,28,83.9,8,1,"2021",1
"NE",19,1,40,7,6,40,83.7,13,0,"2021",1
"CHI",6,1,45,0,9,45,83.3,12,3,"2021",1
"KC",16,1,41,2,8,41,82.9,12,2,"2021",1
"NYJ",22,1,43,1,10,43,82.6,13,2,"2021",1
"NO",20,1,24,2,7,24,81.2,9,0,"2021",1
"WAS",32,1,26,3,5,26,80.8,9,1,"2021",1
"CAR",5,1,36,6,6,36,80.6,13,1,"2021",1
"DEN",10,1,41,3,11,41,80.5,15,1,"2021",1
"IND",14,1,44,5,8,44,78.4,16,3,"2021",1
"BUF",4,1,56,6,17,56,77.7,24,1,"2021",1
"DET",11,1,63,5,21,63,76.2,28,2,"2021",1
"TEN",31,1,43,3,8,43,73.3,17,6,"2021",1
"ATL",2,1,39,4,11,39,73.1,18,3,"2021",1
"BLT",3,1,39,4,15,39,67.9,22,3,"2021",1
"SF",28,2,60,2,5,60,94.2,7,0,"2021",2
"TB",30,2,90,1,12,90,91.7,14,1,"2021",2
"WAS",32,2,75,3,9,75,90.7,13,1,"2021",2
"CLV",8,2,60,1,5,60,90,9,3,"2021",2
"LA",26,2,59,2,6,59,89.8,10,2,"2021",2
"ARZ",1,2,77,1,9,77,89.6,13,3,"2021",2
"MIN",18,2,87,5,10,87,89.1,17,2,"2021",2
"CAR",5,2,77,6,9,77,89,16,1,"2021",2
"KC",16,2,73,2,10,73,89,14,2,"2021",2
"DAL",9,2,92,4,16,92,88,21,1,"2021",2
"LAC",27,2,94,5,14,94,87.8,21,2,"2021",2
"PHI",24,2,69,1,16,69,87.7,17,0,"2021",2
"PIT",25,2,77,6,10,77,87,18,2,"2021",2
"JAX",15,2,88,3,18,88,86.9,22,1,"2021",2
"SEA",29,2,65,3,10,65,86.9,15,2,"2021",2
"HST",13,2,68,3,15,68,86.8,18,0,"2021",2
"CHI",6,2,78,0,13,78,86.5,17,4,"2021",2
"LV",23,2,99,6,15,99,86.4,24,3,"2021",2
"CIN",7,2,66,4,8,66,84.8,16,4,"2021",2
"NE",19,2,73,7,12,73,84.2,21,2,"2021",2
"GB",12,2,70,6,11,70,83.6,20,3,"2021",2
"NYG",21,2,80,2,22,80,82.5,26,2,"2021",2
"BLT",3,2,66,4,15,66,81.1,22,3,"2021",2
"DEN",10,2,79,7,17,79,81,27,3,"2021",2
"ATL",2,2,89,7,19,89,80.9,30,4,"2021",2
"BUF",4,2,92,6,26,92,80.4,34,2,"2021",2
"NYJ",22,2,82,2,23,82,79.9,29,4,"2021",2
"NO",20,2,54,4,14,54,79.6,20,2,"2021",2
"MIA",17,2,82,4,30,82,79.3,34,0,"2021",2
"TEN",31,2,88,6,15,88,79,29,8,"2021",2
"IND",14,2,88,7,21,88,78.4,33,5,"2021",2
"DET",11,2,102,9,33,102,77.5,44,2,"2021",2
"WAS",32,3,106,3,14,106,91,18,1,"2021",3
"SF",28,3,104,6,12,104,90.4,19,1,"2021",3
"ARZ",1,3,114,2,14,114,90.4,19,3,"2021",3
"DAL",9,3,124,6,18,124,89.5,25,1,"2021",3
"MIN",18,3,126,6,15,126,89.3,24,3,"2021",3
"TB",30,3,150,3,27,150,88.7,32,2,"2021",3
"PIT",25,3,140,9,17,140,88.6,29,3,"2021",3
"CLV",8,3,99,1,11,99,87.9,18,6,"2021",3
"LA",26,3,98,5,13,98,87.8,21,3,"2021",3
"LAC",27,3,135,8,21,135,87.8,31,2,"2021",3
"KC",16,3,123,3,21,123,87.8,27,3,"2021",3
"CIN",7,3,85,4,10,85,87.1,18,4,"2021",3
"PHI",24,3,117,2,27,117,86.8,30,1,"2021",3
"HST",13,3,99,5,22,99,86.4,27,0,"2021",3
"LV",23,3,145,11,21,145,86.2,36,4,"2021",3
"GB",12,3,102,6,15,102,85.8,25,4,"2021",3
"NE",19,3,129,10,24,129,84.5,37,3,"2021",3
"NYG",21,3,122,2,28,122,84.4,34,4,"2021",3
"SEA",29,3,102,7,17,102,84.3,28,4,"2021",3
"CAR",5,3,114,8,24,114,84.2,34,2,"2021",3
"JAX",15,3,127,8,27,127,83.9,38,3,"2021",3
"CHI",6,3,108,2,20,108,82.4,30,8,"2021",3
"ATL",2,3,128,8,26,128,82,40,6,"2021",3
"DEN",10,3,108,8,22,108,81.5,35,5,"2021",3
"TEN",31,3,119,8,21,119,81.1,37,8,"2021",3
"DET",11,3,136,10,40,136,80.1,52,2,"2021",3
"NYJ",22,3,122,5,35,122,79.5,45,5,"2021",3
"BLT",3,3,105,4,31,105,79.5,39,4,"2021",3
"MIA",17,3,138,7,45,138,79,55,3,"2021",3
"BUF",4,3,140,10,45,140,78.9,57,2,"2021",3
"NO",20,3,81,4,21,81,78.4,30,5,"2021",3
"IND",14,3,127,15,32,127,75.2,55,8,"2021",3
"WAS",32,4,144,4,18,144,91.7,23,1,"2021",4
"ARZ",1,4,153,2,21,153,89.9,27,4,"2021",4
"SF",28,4,152,9,20,152,89.8,30,1,"2021",4
"TB",30,4,195,4,31,195,89.5,38,3,"2021",4
"DAL",9,4,149,6,24,149,89.3,31,1,"2021",4
"PIT",25,4,182,11,19,182,89,35,5,"2021",4
"KC",16,4,159,7,23,159,88.1,34,4,"2021",4
"CIN",7,4,118,4,14,118,88.1,23,5,"2021",4
"HST",13,4,124,5,25,124,87.1,31,1,"2021",4
"LA",26,4,141,10,21,141,86.9,34,3,"2021",4
"CLV",8,4,136,1,23,136,86.8,30,6,"2021",4
"LAC",27,4,176,12,28,176,86.4,44,4,"2021",4
"GB",12,4,142,8,21,142,86.3,34,5,"2021",4
"NYG",21,4,166,6,32,166,86.1,42,4,"2021",4
"PHI",24,4,174,4,43,174,85.9,48,1,"2021",4
"SEA",29,4,130,9,19,130,84.6,34,6,"2021",4
"JAX",15,4,155,8,34,155,84.5,45,3,"2021",4
"CHI",6,4,127,3,21,127,84.3,32,8,"2021",4
"ATL",2,4,171,10,30,171,84.2,47,7,"2021",4
"NE",19,4,176,14,28,176,84.1,49,7,"2021",4
"LV",23,4,185,12,36,185,83.8,54,6,"2021",4
"MIN",18,4,167,11,36,167,83.5,51,4,"2021",4
"CAR",5,4,160,11,33,160,83.1,49,5,"2021",4
"NYJ",22,4,159,5,42,159,81.4,53,6,"2021",4
"BLT",3,4,147,8,36,147,81,50,6,"2021",4
"NO",20,4,108,4,28,108,80.6,37,5,"2021",4
"BUF",4,4,175,11,51,175,80.6,65,3,"2021",4
"DET",11,4,180,12,52,180,80,68,4,"2021",4
"DEN",10,4,151,13,33,151,79.5,54,8,"2021",4
"MIA",17,4,173,7,55,173,79.2,67,5,"2021",4
"TEN",31,4,176,15,38,176,77.6,66,13,"2021",4
"IND",14,4,161,19,42,161,74.8,71,10,"2021",4
"TB",30,5,241,7,32,241,90.7,42,3,"2021",5
"DAL",9,5,185,6,25,185,90.5,33,2,"2021",5
"WAS",32,5,192,8,26,192,90.1,36,2,"2021",5
"ARZ",1,5,187,2,27,187,89.6,34,5,"2021",5
"SF",28,5,187,12,23,187,89.6,37,2,"2021",5
"PIT",25,5,208,12,23,208,89.2,40,5,"2021",5
"CLV",8,5,170,1,26,170,88.5,33,6,"2021",5
"KC",16,5,222,8,36,222,88.3,48,4,"2021",5
"LA",26,5,179,11,27,179,87.7,41,3,"2021",5
"HST",13,5,156,6,27,156,87.5,36,3,"2021",5
"CIN",7,5,160,6,23,160,87.2,35,6,"2021",5
"LAC",27,5,224,14,33,224,86.8,53,6,"2021",5
"GB",12,5,182,10,26,182,86.3,43,7,"2021",5
"PHI",24,5,214,6,50,214,86,58,2,"2021",5
"CHI",6,5,150,4,22,150,85.3,35,9,"2021",5
"JAX",15,5,193,11,41,193,85,55,3,"2021",5
"NYG",21,5,207,12,42,207,85,58,4,"2021",5
"ATL",2,5,217,15,37,217,84.8,59,7,"2021",5
"NE",19,5,206,16,33,206,84.7,56,7,"2021",5
"MIN",18,5,203,11,42,203,84.5,58,5,"2021",5
"LV",23,5,225,13,45,225,84,65,7,"2021",5
"SEA",29,5,168,10,33,168,83.6,49,6,"2021",5
"BLT",3,5,199,10,44,199,82.4,62,8,"2021",5
"BUF",4,5,205,12,55,205,82.2,70,3,"2021",5
"DEN",10,5,192,14,37,192,82,60,9,"2021",5
"NYJ",22,5,194,8,51,194,81.7,65,6,"2021",5
"CAR",5,5,202,13,49,202,80.7,70,8,"2021",5
"MIA",17,5,217,7,64,217,80,79,8,"2021",5
"DET",11,5,219,13,61,219,79.5,82,8,"2021",5
"TEN",31,5,202,16,42,202,78.2,73,15,"2021",5
"NO",20,5,142,9,41,142,77.5,57,7,"2021",5
"IND",14,5,199,22,46,199,77.4,79,11,"2021",5
"DAL",9,6,237,8,31,237,90.9,41,2,"2021",6
"TB",30,6,283,8,38,283,90.8,49,3,"2021",6
"WAS",32,6,231,9,31,231,90.5,42,2,"2021",6
"PIT",25,6,249,13,28,249,89.8,46,5,"2021",6
"SF",28,5,187,12,23,187,89.6,37,2,"2021",6
"ARZ",1,6,219,3,34,219,88.8,43,6,"2021",6
"CLV",8,6,209,2,35,209,88.3,43,6,"2021",6
"LAC",27,6,266,14,36,266,88,57,7,"2021",6
"HST",13,6,202,7,34,202,87.9,45,4,"2021",6
"LA",26,6,213,11,31,213,87.8,47,5,"2021",6
"CIN",7,6,197,7,28,197,87.6,42,7,"2021",6
"KC",16,6,275,11,47,275,87.3,64,6,"2021",6
"MIN",18,6,253,15,46,253,86,66,5,"2021",6
"JAX",15,6,237,11,46,237,85.9,62,5,"2021",6
"PHI",24,6,247,6,58,247,85.8,67,3,"2021",6
"ATL",2,5,217,15,37,217,84.8,59,7,"2021",6
"GB",12,6,210,11,33,210,84.8,54,10,"2021",6
"NE",19,6,229,17,36,229,84.5,62,9,"2021",6
"LV",23,6,254,16,50,254,84.3,73,7,"2021",6
"NYG",21,6,263,13,52,263,84.2,74,9,"2021",6
"CHI",6,6,187,4,34,187,84,49,11,"2021",6
"SEA",29,6,204,11,37,204,83.8,57,9,"2021",6
"BUF",4,6,259,15,61,259,83.8,80,4,"2021",6
"BLT",3,6,232,10,49,232,83,69,10,"2021",6
"NYJ",22,5,194,8,51,194,81.7,65,6,"2021",6
"DEN",10,6,248,18,45,248,81.2,78,15,"2021",6
"CAR",5,6,250,13,60,250,81,84,11,"2021",6
"DET",11,6,262,16,68,262,80.9,92,8,"2021",6
"MIA",17,6,267,10,80,267,80.1,98,8,"2021",6
"TEN",31,6,231,18,47,231,79.4,80,15,"2021",6
"IND",14,6,222,25,49,222,78.4,85,11,"2021",6
"NO",20,5,142,9,41,142,77.5,57,7,"2021",6
"TB",30,7,322,9,41,322,91.3,53,3,"2021",7
"DAL",9,6,237,8,31,237,90.9,41,2,"2021",7
"PIT",25,6,249,13,28,249,89.8,46,5,"2021",7
"SF",28,6,216,13,26,216,89.6,42,3,"2021",7
"LA",26,7,255,11,34,255,88.8,51,6,"2021",7
"ARZ",1,7,253,3,40,253,88.3,51,8,"2021",7
"LAC",27,6,266,14,36,266,88,57,7,"2021",7
"HST",13,7,236,10,37,236,87.9,52,5,"2021",7
"WAS",32,7,277,11,48,277,87.5,64,5,"2021",7
"CLV",8,7,245,4,45,245,87.1,56,7,"2021",7
"CIN",7,7,235,11,34,235,87,53,8,"2021",7
"KC",16,7,336,15,54,336,86.8,79,10,"2021",7
"NE",19,7,273,18,40,273,86.1,67,9,"2021",7
"MIN",18,6,253,15,46,253,86,66,5,"2021",7
"JAX",15,6,237,11,46,237,85.9,62,5,"2021",7
"ATL",2,6,259,17,45,259,85.3,69,7,"2021",7
"GB",12,7,250,11,38,250,85,62,13,"2021",7
"CHI",6,7,230,4,40,230,84.8,57,13,"2021",7
"PHI",24,7,287,10,68,287,84.7,83,5,"2021",7
"NYG",21,7,299,16,54,299,84.6,81,11,"2021",7
"LV",23,7,289,19,58,289,84.3,84,7,"2021",7
"BUF",4,6,259,15,61,259,83.8,80,4,"2021",7
"NYJ",22,6,238,9,55,238,83.6,71,7,"2021",7
"BLT",3,7,285,11,64,285,83.3,85,10,"2021",7
"SEA",29,7,232,12,45,232,83,68,11,"2021",7
"DET",11,7,299,17,75,299,81.9,100,8,"2021",7
"DEN",10,7,283,19,51,283,81.6,87,17,"2021",7
"MIA",17,7,312,12,89,312,80.9,110,9,"2021",7
"TEN",31,7,261,21,50,261,80.7,86,15,"2021",7
"NO",20,6,183,9,46,183,80.6,63,8,"2021",7
"CAR",5,7,296,16,75,296,80.2,104,13,"2021",7
"IND",14,7,251,27,54,251,79.5,92,11,"2021",7
"TB",30,8,366,9,47,366,90.7,62,6,"2021",8
"DAL",9,7,282,10,37,282,90.6,50,3,"2021",8
"SF",28,7,243,13,29,243,90.1,45,3,"2021",8
"LA",26,8,290,12,34,290,89.7,53,7,"2021",8
"PIT",25,7,286,15,31,286,89.2,54,8,"2021",8
"ARZ",1,8,290,4,48,290,87.9,61,9,"2021",8
"KC",16,8,388,16,61,388,87.5,87,10,"2021",8
"CIN",7,8,273,12,36,273,87.2,59,11,"2021",8
"LAC",27,7,305,15,47,305,87.2,70,8,"2021",8
"CLV",8,8,281,6,53,281,86.7,67,8,"2021",8
"NE",19,8,312,21,42,312,86.7,73,10,"2021",8
"WAS",32,8,322,12,55,322,86.5,77,10,"2021",8
"HST",13,8,280,10,50,280,86.4,68,8,"2021",8
"JAX",15,7,294,14,59,294,85.9,78,5,"2021",8
"BUF",4,7,306,17,61,306,85.9,82,4,"2021",8
"GB",12,8,289,14,45,289,85.3,72,13,"2021",8
"MIN",18,7,293,18,57,293,85.2,81,6,"2021",8
"PHI",24,8,306,10,72,306,85,87,5,"2021",8
"ATL",2,7,290,21,49,290,84.8,79,9,"2021",8
"NYG",21,8,337,17,61,337,84.6,91,13,"2021",8
"LV",23,7,289,19,58,289,84.3,84,7,"2021",8
"NYJ",22,7,289,11,67,289,84.1,85,7,"2021",8
"CHI",6,8,269,5,50,269,83.8,71,16,"2021",8
"BLT",3,7,285,11,64,285,83.3,85,10,"2021",8
"SEA",29,8,260,12,49,260,82.9,75,14,"2021",8
"NO",20,7,228,12,51,228,82.7,71,8,"2021",8
"DEN",10,8,313,21,55,313,82.1,94,18,"2021",8
"DET",11,8,340,21,81,340,81.8,113,11,"2021",8
"CAR",5,8,325,18,80,325,80.9,111,13,"2021",8
"TEN",31,8,298,22,58,298,80.9,97,17,"2021",8
"IND",14,8,305,29,65,305,80.7,106,12,"2021",8
"MIA",17,8,355,16,101,355,80.4,128,11,"2021",8
"TB",30,8,366,9,47,366,90.7,62,6,"2021",9
"DAL",9,8,325,11,50,325,89.4,65,4,"2021",9
"PIT",25,8,319,16,34,319,88.7,61,11,"2021",9
"ARZ",1,9,320,4,51,320,88.6,64,9,"2021",9
"LA",26,9,345,12,44,345,88.4,68,12,"2021",9
"LAC",27,8,345,15,50,345,88.3,73,8,"2021",9
"KC",16,9,426,16,65,426,87.9,92,11,"2021",9
"SF",28,8,289,14,41,289,87.7,63,8,"2021",9
"CIN",7,9,321,16,44,321,86.9,72,12,"2021",9
"HST",13,9,331,10,59,331,86.9,78,9,"2021",9
"NE",19,9,332,21,43,332,86.7,76,12,"2021",9
"WAS",32,8,322,12,55,322,86.5,77,10,"2021",9
"JAX",15,8,324,15,60,324,86.3,82,7,"2021",9
"CLV",8,9,304,9,57,304,86.2,75,9,"2021",9
"MIN",18,8,321,21,60,321,85.5,87,6,"2021",9
"PHI",24,9,330,10,74,330,85.5,90,6,"2021",9
"ATL",2,8,325,25,53,325,84.9,88,10,"2021",9
"GB",12,9,328,17,55,328,84.8,86,14,"2021",9
"NO",20,8,272,13,52,272,84.7,74,9,"2021",9
"BUF",4,8,360,19,78,360,84.3,105,8,"2021",9
"NYG",21,9,363,18,68,363,84.3,100,14,"2021",9
"CHI",6,9,306,7,57,306,84.3,80,16,"2021",9
"BLT",3,8,338,14,69,338,84.2,95,12,"2021",9
"LV",23,8,337,21,70,337,84.1,99,8,"2021",9
"NYJ",22,8,346,14,82,346,83.5,105,9,"2021",9
"DEN",10,9,345,21,57,345,82.9,98,20,"2021",9
"SEA",29,8,260,12,49,260,82.9,75,14,"2021",9
"DET",11,8,340,21,81,340,81.8,113,11,"2021",9
"IND",14,9,338,31,68,338,81.8,111,12,"2021",9
"CAR",5,9,362,20,88,362,81.2,122,14,"2021",9
"TEN",31,9,328,23,66,328,80,110,21,"2021",9
"MIA",17,9,403,21,116,403,79.3,152,15,"2021",9
"TB",30,9,400,10,53,400,90.6,69,6,"2021",10
"DAL",9,9,362,13,55,362,89.5,72,4,"2021",10
"PIT",25,9,371,16,40,371,89.5,67,11,"2021",10
"ARZ",1,10,355,6,53,355,88.9,69,10,"2021",10
"LAC",27,9,382,16,54,382,88.7,78,8,"2021",10
"LA",26,10,390,13,48,390,88.6,75,14,"2021",10
"SF",28,9,309,14,48,309,87.4,70,8,"2021",10
"KC",16,10,476,18,82,476,87.2,111,11,"2021",10
"CIN",7,9,321,16,44,321,86.9,72,12,"2021",10
"HST",13,9,331,10,59,331,86.9,78,9,"2021",10
"NE",19,10,360,21,47,360,86.7,82,14,"2021",10
"WAS",32,9,362,13,64,362,86,89,12,"2021",10
"GB",12,10,367,17,58,367,86,89,14,"2021",10
"JAX",15,9,366,18,71,366,85.9,96,7,"2021",10
"PHI",24,10,356,11,77,356,85.7,95,7,"2021",10
"NO",20,9,312,13,55,312,85.6,79,11,"2021",10
"MIN",18,9,361,23,71,361,85.3,100,6,"2021",10
"BLT",3,9,386,16,72,386,85.2,101,13,"2021",10
"ATL",2,9,354,27,56,354,84.9,95,12,"2021",10
"CLV",8,10,342,10,64,342,84.8,89,15,"2021",10
"BUF",4,9,391,19,81,391,84.4,111,11,"2021",10
"NYG",21,9,363,18,68,363,84.3,100,14,"2021",10
"CHI",6,9,306,7,57,306,84.3,80,16,"2021",10
"NYJ",22,9,395,17,92,395,83.9,118,9,"2021",10
"LV",23,9,377,24,80,377,83.8,113,9,"2021",10
"DET",11,9,369,22,82,369,82.7,116,12,"2021",10
"DEN",10,10,382,25,69,382,82.5,114,20,"2021",10
"CAR",5,10,395,21,91,395,82.3,126,14,"2021",10
"SEA",29,9,308,13,70,308,81.7,98,15,"2021",10
"IND",14,10,374,35,76,374,81.7,124,13,"2021",10
"TEN",31,10,358,24,70,358,80.4,117,23,"2021",10
"MIA",17,10,444,25,129,444,78.6,172,18,"2021",10
"TB",30,10,450,11,58,450,90.8,76,7,"2021",11
"LAC",27,10,432,17,59,432,88.7,87,11,"2021",11
"ARZ",1,11,402,8,57,402,88.7,78,13,"2021",11
"PIT",25,10,418,19,46,418,88.6,80,15,"2021",11
"LA",26,10,390,13,48,390,88.6,75,14,"2021",11
"DAL",9,10,410,14,64,410,88.5,86,8,"2021",11
"SF",28,10,334,14,50,334,87.4,74,10,"2021",11
"NE",19,11,390,21,49,390,87.2,85,15,"2021",11
"HST",13,10,360,10,67,360,86.8,86,9,"2021",11
"KC",16,11,520,20,89,520,86.8,123,14,"2021",11
"PHI",24,11,386,11,80,386,86.4,98,7,"2021",11
"CIN",7,10,356,18,51,356,86.4,83,14,"2021",11
"WAS",32,10,389,14,68,389,86.1,95,13,"2021",11
"GB",12,11,404,18,66,404,86.1,98,14,"2021",11
"CLV",8,11,375,11,66,375,85.7,92,15,"2021",11
"NO",20,10,353,15,65,353,85.6,91,11,"2021",11
"JAX",15,10,396,22,75,396,85.5,106,9,"2021",11
"BUF",4,10,433,21,85,433,85.2,117,11,"2021",11
"BLT",3,10,430,16,84,430,84.7,116,16,"2021",11
"MIN",18,10,398,23,87,398,84.4,117,7,"2021",11
"CHI",6,10,344,8,65,344,84.4,90,17,"2021",11
"ATL",2,10,390,32,66,390,83.8,112,14,"2021",11
"NYJ",22,10,438,20,102,438,83.8,132,10,"2021",11
"LV",23,10,407,27,88,407,83.4,125,10,"2021",11
"NYG",21,10,404,20,81,404,83.3,118,17,"2021",11
"DET",11,10,392,24,86,392,82.9,122,12,"2021",11
"CAR",5,11,424,23,94,424,82.7,132,15,"2021",11
"DEN",10,10,382,25,69,382,82.5,114,20,"2021",11
"SEA",29,10,338,14,74,338,81.7,106,18,"2021",11
"IND",14,11,395,36,84,395,81.5,133,13,"2021",11
"TEN",31,11,412,28,80,412,81.1,132,24,"2021",11
"MIA",17,11,479,26,144,479,78.5,188,18,"2021",11
"TB",30,11,486,12,63,486,90.6,83,8,"2021",12
"DAL",9,11,459,15,72,459,88.8,95,8,"2021",12
"ARZ",1,11,402,8,57,402,88.7,78,13,"2021",12
"PIT",25,11,462,20,57,462,88.2,93,16,"2021",12
"LAC",27,11,483,21,71,483,87.8,105,13,"2021",12
"LA",26,11,431,13,60,431,87.8,89,16,"2021",12
"NE",19,12,425,22,51,425,87.4,90,17,"2021",12
"KC",16,11,520,20,89,520,86.8,123,14,"2021",12
"CIN",7,11,384,18,55,384,86.6,88,15,"2021",12
"JAX",15,11,440,25,77,440,86.4,111,9,"2021",12
"WAS",32,11,427,15,74,427,86.3,103,14,"2021",12
"PHI",24,12,420,12,89,420,86.3,108,7,"2021",12
"SF",28,11,362,19,58,362,86.3,88,11,"2021",12
"CLV",8,12,416,11,75,416,86.1,101,15,"2021",12
"HST",13,11,392,11,73,392,86,97,13,"2021",12
"GB",12,12,450,21,82,450,85.4,117,14,"2021",12
"MIN",18,11,432,23,89,432,85.2,120,8,"2021",12
"BUF",4,11,467,21,92,467,85.1,126,13,"2021",12
"BLT",3,11,468,17,90,468,85.1,123,16,"2021",12
"NO",20,11,385,18,72,385,84.9,103,13,"2021",12
"CHI",6,11,388,10,71,388,84.9,99,18,"2021",12
"ATL",2,11,421,34,68,421,84.6,116,14,"2021",12
"NYJ",22,11,466,21,106,466,83.8,139,12,"2021",12
"NYG",21,11,438,21,88,438,83.7,126,17,"2021",12
"LV",23,11,450,33,94,450,83.2,139,12,"2021",12
"DET",11,11,418,26,90,418,83,129,13,"2021",12
"DEN",10,11,408,26,77,408,82.2,124,21,"2021",12
"CAR",5,12,460,28,103,460,81.8,149,18,"2021",12
"IND",14,12,444,36,95,444,81.6,147,16,"2021",12
"SEA",29,11,373,20,84,373,81.2,122,18,"2021",12
"TEN",31,12,438,31,85,438,80.8,142,26,"2021",12
"MIA",17,12,513,26,150,513,79.1,195,19,"2021",12
"TB",30,12,537,13,66,537,91.2,87,8,"2021",13
"DAL",9,12,501,17,76,501,89.1,101,8,"2021",13
"PIT",25,12,494,21,58,494,88.8,95,16,"2021",13
"ARZ",1,12,423,8,62,423,88.7,83,13,"2021",13
"LA",26,12,470,13,62,470,88.6,91,16,"2021",13
"LAC",27,12,523,24,74,523,87.6,114,16,"2021",13
"NE",19,13,428,22,52,428,87.4,91,17,"2021",13
"KC",16,12,552,21,90,552,87.4,125,14,"2021",13
"PHI",24,13,449,13,91,449,86.9,111,7,"2021",13
"SF",28,12,393,20,62,393,86.5,94,12,"2021",13
"WAS",32,12,460,18,77,460,86.4,110,15,"2021",13
"JAX",15,12,473,25,83,473,86.3,119,11,"2021",13
"HST",13,12,427,13,75,427,86.2,103,15,"2021",13
"CLV",8,12,416,11,75,416,86.1,101,15,"2021",13
"CIN",7,12,431,21,66,431,85.7,105,18,"2021",13
"BUF",4,12,504,22,96,504,85.5,132,14,"2021",13
"MIN",18,12,478,25,97,478,85.4,131,9,"2021",13
"GB",12,12,450,21,82,450,85.4,117,14,"2021",13
"CHI",6,12,433,11,80,433,85.3,109,18,"2021",13
"BLT",3,12,515,19,101,515,85,137,17,"2021",13
"NO",20,12,432,20,85,432,84.8,118,13,"2021",13
"ATL",2,12,468,38,76,468,84.2,131,17,"2021",13
"NYJ",22,12,505,22,117,505,83.9,151,12,"2021",13
"NYG",21,12,483,24,95,483,83.7,138,19,"2021",13
"LV",23,12,492,34,99,492,83.6,147,14,"2021",13
"DET",11,12,461,27,95,461,83.5,137,15,"2021",13
"DEN",10,12,452,29,83,452,82.7,134,22,"2021",13
"IND",14,13,468,37,99,468,82.1,152,16,"2021",13
"CAR",5,12,460,28,103,460,81.8,149,18,"2021",13
"TEN",31,12,438,31,85,438,80.8,142,26,"2021",13
"SEA",29,12,416,23,94,416,80.6,139,22,"2021",13
"MIA",17,13,557,26,156,557,80.1,202,20,"2021",13
"TB",30,13,587,13,71,587,91.3,93,9,"2021",14
"DAL",9,13,547,20,82,547,89,111,9,"2021",14
"PIT",25,13,539,22,66,539,88.3,107,19,"2021",14
"LA",26,13,503,15,66,503,88.2,100,19,"2021",14
"NE",19,13,428,22,52,428,87.4,91,17,"2021",14
"LAC",27,13,558,27,82,558,87.4,125,16,"2021",14
"ARZ",1,13,481,9,85,481,87.1,109,15,"2021",14
"PHI",24,13,449,13,91,449,86.9,111,7,"2021",14
